__time,Calling_Number,Egress_Endpoint_IP,Egress_Route,Egress_Endpoint_Customer_Id,Egress_Endpoint,Egress_Realm,Egress_Reg_Id,Egress_Uport,Call_Duration_,Call_Duration_Fractional,Call_Duration_1,Call_End_Time,Ingress_Call_Error,Egress_Call_Error,Egress_Call_Error_Code,Last_Event_in_Call_Setup,Ingress_Call_Error_Code,Rate_Limit_Error_Code,Call_Hold_Time_,PDD,Call_Release_Source,Ingress_Endpoint_IP,Ingress_Endpoint_Customer_Id,Ingress_Endpoint,Ingress_Sig_Port,Ingress_Realm,Ingress_Reg_Id,Ingress_Uport,Call_Type,Zone,Called_Party_After_Src_Calling_Plan,Called_Party_After_Transit_Route,Called_Party_as_Dialed_by_User,Number_Type_for_Called_Party_as_Dialed_by_User,Called_Party_in_E164_Format,Number_Type_for_Called_Party,Ingress_Trunk_Group,Call_Id,Calling_Party_Number_Type_Received_from_Ingress,Calling_Party_Number_Type_Sent_to_Egress,CDR_Type,Charge_Number,Charge_Number_NoA,Charge_Number_NPI,Cluster_Name,Codec_On_Egress_Leg,Codec_On_Egress_Leg__1st_mline,Codec_On_Ingress_Leg,Codec_On_Ingress_Leg__1st_mline,Custom_Contact_Tag,Bytes_Forwarded_from_Egress_Leg__1st_mline,Bytes_Forwarded_from_Ingress_Leg__1st_mline,Egress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Called_Party_Media_IP,Called_Party_Media_Port_Number,Egress_Realm_Media_IP,Egress_Realm_Media_Port,Egress_Trunk_Group,Egress_Leg_ptime,Device_Name,Disconnect_Error_Type,Diversion_Info,Egress_Trunk_Group_Context,E911_Call,Egress_Endpoint_Country_Code,Egress_Endpoint_Latitude,Egress_Endpoint_Longitude,Egress_Callid_Termination_Endpoint,Egress_MOS,Egress_Endpoint_Subnet,Egress_Endpoint_Subnet_Mask,Egress_Rate_Limit_Error_Code,CDR_Filename,FromURI_User_Part_in_Ingress_INVITE,Full_Paid_Hdr_in_Ingress_INVITE,Hunt_Attempts,Hunting_Attempts,RequestURI_in_Ingress_INVITE,RSA_IP,Ingress_Endpoint_Country_Code,Ingestion_Time,Ingress_Endpoint_Latitude,Ingress_Endpoint_Longitude,Ingress_MOS,Ingress_Endpoint_Subnet,Ingress_Subnet_Mask,Ingress_ISDN_Cause_Code,Ingress_ISDN_Cause,Egress_Latency,Ingress_Latency,Gateway_Latitude,Ingress_SIP_PAccessNetworkInfo,Ingress_PChargingVector,Egress_SIP_PAccessNetworkInfo,Egress_PChargingVector,Day_in_Local_Time,Day_of_Week_in_Local_Time_,Hour_in_Local_Time,Month_in_Local_Time,Local_Refer_Status,Year_in_Local_Time,Gateway_Longitude,Media_Type,Media_Type__1st_mline,MSW_Name,Calling_Number_after_Calling_Plan,FromURI_User_Part_in_Egress_INVITE,PaidURI_User_Part_in_Egress_INVITE,RequestURI_User_Part_in_Egress_INVITE,Outbound_Call_Limit,Outbound_Call_Limit_Uport,Outbound_Call_Limit_Type,Outbound_Call_Limit_Policy_Name,Organization_Hdr_in_Ingress_INVITE,Egress_ISDN_Cause_Code,Egress_ISDN_Cause,FromURI_in_Egress_INVITE,RequestURI_in_Egress_INVITE,ToURI_in_Egress_INVITE,Egress_Packets_Discarded,Ingress_Packets_Discarded,Egress_Packets_Lost,Ingress_Packets_Lost,Egress_Packets_Received,Ingress_Packets_Received,PaidURI_User_Part_in_Ingress_INVITE,Egress_Jitter,Ingress_Jitter,Peer_Protocol,Privacy,Protocol,ReInvite_Reject_Count,RequestURI_User_Part_in_Ingress_INVITE,Egress_R_Factor,Ingress_R_Factor,Local_Routing_Number,RSA_Latitude,RSA_Longitude,SBC_Version,Final_Negotiated_Answer_Codec,Final_Negotiated_Offer_Codec,SIP_Egress_Response_Code,SIP_Egress_Response_Reason,SIP_Ingress_Response_Code,SIP_Ingress_Response_Reason,Ingress_ptime,Ingress_Iedge_Group,Ingress_Leg_Number_of_Packets_Dropped_by_Bandwidth_Policing,Calling_Party_Media_IP,Calling_Party_Media_Port,Calling_Realm_Media_IP,Calling_Realm_Media_Port,Ingress_Trunk_Group_Context,Start_Time_in_Local_Time,Start_of_Call,Time_Group,Timezone,Transcoder_Id,End_of_Call,Epoch_End_of_Call,User_Timezone,Day_in_UTC,Day_of_week_in_UTC,Hour_in_UTC,Month_in_UTC,Year_in_UTC,Valid_Record,Video_CAC,No_Of_M_Lines,Is_Permitted,Robo_Confidence_Score,CDR_Sequence_Number,Called_Number_Classification,Called_Number_Classification_Flag,Calling_Number_Classification,Calling_Number_Classification_Flag,Unnamed_177,Packet_Loss_greater_001
2021-08-26 06:15:00,885000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:34:00,2040.233032,2040,00:29:33.2,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:12,1049,destination,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,281535-7001747084-069323@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g729,g729,g729,g729,NULL,2070900,2040220,5,NULL,536.03.680.90,35890,536.03.680.98,34760,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.946216106,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,885000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:24,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,885000000000,885000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1143,0,1143,0,101268,102011,NULL,625,0,sip,Draft01,sip,NULL,885000000000,78,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,31532,532.51.28.98,40118,NULL,2021-04-13 11:55:00,2021-04-13T07:55:33,1,EDT,NULL,2021-04-13 08:29:00,1618302573,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,17054802,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 07:03:00,fvlyhwsr,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:03:10,189.9440002,190,00:29:32.3,NULL,Proxy Authentication Required,5407,ack-rx#100-rx,0,NULL,000:00:29,3124,source,536.502.4.3,NULL,hCreqmg-7093394822.331089.461/0,5070,pub2_access,hCreqmg-7093394822.331089.461,0,IV,NULL,8479749444,NULL,8479749444,NULL,8479749444,Subscriber,NULL,38fj4434-g4e24443-57gi-786908-0hi2630f-786908@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711alaw,g711alaw,NULL,NULL,1517440,NULL,NULL,08.38.549.594,27490,536.03.680.98,21894,NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,fvlyhwsr,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,3.905749083,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,fvlyhwsr,fvlyhwsr,NULL,8479749444,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,NULL,198,NULL,199,NULL,9286,NULL,NULL,2625,sip,No,sip,NULL,8479749444,NULL,77,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,536.502.4.3,23006,532.51.28.98,40116,NULL,2021-04-13 12:26:00,2021-04-13T08:26:22,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15149207,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 07:35:00,D_tpers_wmvmyw,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,001:24:24,5064.255859,5064,00:29:32.2,NULL,Proxy Authentication Required,5407,ack-tx#100-rx,0,NULL,000:00:01,80,source,516.50.6.55,NULL,hCreqmg-7091768667.558656.568/8,5060,pub2_access,hCreqmg-7091768667.558656.568,8,IV,NULL,772,NULL,772,NULL,772,Subscriber,NULL,67j2h72-4-57g8-52i516-60235133-52i516@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,"g711ulaw,unknown",g711ulaw,"g711ulaw, unknown",g711ulaw,NULL,40446560,40497348,NULL,NULL,"54.590.05.77, 54.590.05.77","31708, 31912","536.03.680.98, 536.03.680.98","48138, 48228",NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,D_tpers_wmvmyw,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,"AD,VD","AD,VD",msx_sim_1,D_tpers_wmvmyw,D_tpers_wmvmyw,NULL,772,NULL,NULL,NULL,NULL,NULL,21,CallRejected,NULL,NULL,NULL,3803,9,3810,18,248987,253193,NULL,750,0,sip,No,sip,NULL,772,87,93,NULL,NULL,NULL,NULL,NULL,NULL,407,Proxy Authentication Required,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.50.6.55,"10002, 0",532.51.28.98,50328,NULL,2021-04-13 11:05:00,2021-04-13T07:05:08,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,2,NULL,NULL,13398401,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 07:43:00,353000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:00:23,22.77599907,23,00:29:32.5,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:30,394,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,10143-7007492368-529805@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,180336,180320,5,NULL,54.678.58.02,56628,536.03.680.98,24376,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.362722874,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,353000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,353000000000,353000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1,0,2,0,1128,1127,NULL,0,0,sip,Draft01,sip,NULL,885000000000,91,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,29892,532.51.28.98,54058,NULL,2021-04-13 12:29:00,2021-04-13T08:29:09,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16733582,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 07:57:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:32:39,1959.06897,1959,00:29:32.2,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,120,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,037973-7000022690-321600@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,15701000,15670780,5,NULL,54.590.05.77,32256,536.03.680.98,49002,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1021,0,1026,5,97296,98191,NULL,0,0,sip,Draft01,sip,NULL,885000000000,87,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,33922,532.51.28.98,51118,NULL,2021-04-13 11:56:00,2021-04-13T07:56:53,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16123484,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 08:05:00,sxxgsrj_hezmrgm,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:25:54,1553.561035,1554,00:29:32.8,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:02,132,destination,516.62.7.545,NULL,hCreqmg-7099307727.024886.523/7,5060,pub2_access,hCreqmg-7099307727.024886.523,7,IV,NULL,772,NULL,772,NULL,772,Subscriber,NULL,6845jh2-4-57g8-1i2g2-83hf7929-1i2g2@kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,"g711ulaw,unknown",g711ulaw,"g711ulaw, unknown",g711ulaw,NULL,12407360,12412908,NULL,NULL,"54.590.05.77, 54.590.05.77","31272, 31148","536.03.680.98, 536.03.680.98","48132, 48198",NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.229127884,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,sxxgsrj_hezmrgm,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,"AD,VD","AD,VD",msx_sim_1,sxxgsrj_hezmrgm,sxxgsrj_hezmrgm,NULL,772,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,1144,0,1145,0,76401,77684,NULL,0,0,sip,No,sip,NULL,772,86,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.62.7.545,"10002, 0",532.51.28.98,48586,NULL,2021-04-13 12:03:00,2021-04-13T08:03:38,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,2,NULL,NULL,15382412,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 08:25:00,5627591017,54.590.05.60,NULL,NULL,WIWQ_Xvyrow/11,priv_trunk110,WIWQ_Xvyrow,11,000:00:05,4.731999874,5,00:29:32.3,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:22,3112,source,547.87.524.01,NULL,ETEG_Xvyro/0,5060,trunk,ETEG_Xvyro,0,IV,1,724000000000,NULL,724000000000,NULL,724000000000,Subscriber,NULL,16094-7001653729-831824@eteg45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,20736,5,NULL,08.38.549.594,24090,536.03.680.98,28838,eteg_mrfsyrh,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,5627591017,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,5627591017,5627591017,5627591017,724000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,132,5627591017,NULL,0,sip,RFC3325,sip,NULL,724000000000,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,547.87.524.00,59002,532.51.28.98,59844,NULL,2021-04-13 12:29:00,2021-04-13T08:29:27,1,EDT,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,16902102,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 08:32:00,3339993982,54.590.05.60,NULL,NULL,WIWQ_Xvyrow/43,priv_trunk110,WIWQ_Xvyrow,43,000:01:36,96.01000214,96,00:29:32.4,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:05,124,destination,529.14.536.01,NULL,IQIE_Xvyro/1,5060,trunk,IQIE_Xvyro,1,IV,1,3532347887,NULL,3532347887,NULL,3532347887,Subscriber,NULL,070286-7005158142-603855@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,unknown,unknown,NULL,764408,NULL,5,NULL,532.51.28.90,40988,536.03.680.98,39638,iqie_mrfsyrh,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3.821875095,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,3339993982,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,3339993982,3339993982,3339993982,3532347887,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,133,NULL,133,NULL,0,NULL,3339993982,1000,NULL,sip,RFC3325,sip,NULL,3532347887,75,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,55988,532.51.28.98,55214,NULL,2021-04-13 12:27:00,2021-04-13T08:27:56,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14993459,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 08:47:00,5627591016,54.590.05.60,NULL,NULL,WIWQ_Xvyrow/11,priv_trunk110,WIWQ_Xvyrow,11,000:00:34,33.98699951,34,00:29:32.6,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:09,2806,source,547.87.524.01,NULL,ETEG_Xvyro/0,5060,trunk,ETEG_Xvyro,0,IV,1,724000000000,NULL,724000000000,NULL,724000000000,Subscriber,NULL,552263-7001981384-340459@eteg45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,unknown,unknown,g711ulaw,g711ulaw,NULL,NULL,210460,5,NULL,08.38.549.594,26814,536.03.680.98,22166,eteg_mrfsyrh,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,5627591016,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,5627591016,5627591016,5627591016,724000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,NULL,0,NULL,0,NULL,1650,5627591016,NULL,0,sip,RFC3325,sip,NULL,724000000000,NULL,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,547.87.524.00,51232,532.51.28.98,51502,NULL,2021-04-13 12:28:00,2021-04-13T08:28:58,1,EDT,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,17323146,NULL,NULL,NULL,NULL,Packet Loss lower than 1%
2021-08-26 08:59:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:04:53,292.92099,293,00:29:32.8,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:02,140,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,849916-7009847520-513622@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,2349988,2343368,5,NULL,54.590.05.78,31412,536.03.680.98,23614,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.258759022,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,229,0,230,0,14450,15077,NULL,125,0,sip,Draft01,sip,NULL,885000000000,87,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,36284,532.51.28.98,40920,NULL,2021-04-13 12:24:00,2021-04-13T08:24:39,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14317514,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 09:03:00,gevsrw,54.590.05.60,NULL,NULL,WIWQ5/19,priv_domain2,WIWQ5,19,000:00:42,41.5019989,42,00:29:32.7,NULL,NULL,NULL,ack-rx#na,0,NULL,000:00:01,125,destination,516.62.68.67,NULL,hCreqmg-7005215539.888994.454/0,5060,pub2_access,hCreqmg-7005215539.888994.454,0,IV,NULL,772,NULL,772,NULL,772,Subscriber,NULL,vytejpiyApsBeuC@wgxsspfsB.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711alaw,g711alaw,g711alaw,g711alaw,NULL,330184,331556,NULL,NULL,54.590.05.77,21066,536.03.680.98,29252,NULL,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.339000225,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,gevsrw,NULL,NULL,0,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.132171154,NULL,NULL,16,NormalCallClearing,400,400,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,gevsrw,gevsrw,NULL,772,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,6,28,6,28,2062,2048,NULL,625,2625,sip,No,sip,NULL,772,90,83,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Proxy Authentication Required,NULL,NULL,NULL,516.62.68.67,8000,532.51.28.98,48194,NULL,2021-04-13 12:28:00,2021-04-13T08:28:50,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15176254,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 09:12:00,881000000000,54.590.05.60,NULL,nuvia.com,WIWQ_Xvyrow/0,priv_level3,WIWQ_Xvyrow,0,000:09:00,540.4439697,540,00:29:32.7,NULL,NULL,NULL,ack-tx#na,0,NULL,000:00:02,119,source,529.14.536.01,NULL,IQIE_Xvyro/0,5060,trunk2,IQIE_Xvyro,0,IV,1,885000000000,NULL,885000000000,NULL,885000000000,Subscriber,NULL,016452-7000043753-997079@iqie45-w7w46w5.kirferh.gsq,NULL,Subscriber,end1,NULL,NULL,NULL,Q20,g711ulaw,g711ulaw,g711ulaw,g711ulaw,NULL,4320024,4322896,5,NULL,54.590.05.77,31484,536.03.680.98,21926,pizip7yo_mrkviww,NULL,Q20_sim,N,NULL,NULL,NULL,NULL,NULL,NULL,NULL,4.198124886,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,881000000000,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,4.405381203,NULL,NULL,16,NormalCallClearing,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,881000000000,881000000000,NULL,885000000000,NULL,NULL,NULL,NULL,NULL,16,NormalCallClearing,NULL,NULL,NULL,577,0,578,0,26474,27295,NULL,125,0,sip,Draft01,sip,NULL,885000000000,85,93,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,5,NULL,529.14.536.00,53032,532.51.28.98,40128,NULL,2021-04-13 12:20:00,2021-04-13T08:20:32,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,15981485,NULL,NULL,NULL,NULL,Packet Loss greater than 1%
2021-08-26 09:23:00,NULL,08.38.549.594,NULL,nuvia.com,ZmrxepoPE/1,trunk,ZmrxepoPE,1,000:00:00,0,0,00:29:32.2,Internal Error,NULL,NULL,na#100-rx,1003,NULL,000:00:01,1000,destination,NULL,NULL,NULL,0,priv_vintalk,NULL,NULL,IV,1,597715295,NULL,NULL,NULL,597715295,Subscriber,S3ESIGB,088404-7005412209-915471@w7w45.ryzme.kirferh.gsq,NULL,Subscriber,hunt,NULL,NULL,NULL,Q20,unknown,unknown,NULL,NULL,NULL,NULL,NULL,5,NULL,NULL,NULL,532.51.28.98,48894,iwm_ikviww,NULL,Q20_sim,E,NULL,NULL,NULL,NULL,NULL,NULL,196cf471259b47ab373c587f1152e728b0150fef6@10.156.61.26,NULL,NULL,NULL,NULL,msx_sim_1_2021_04_13_12.CDT,3538913953,NULL,NULL,1,NULL,NULL,NULL,2021-04-13T08:29:23,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,NULL,NULL,13,2,8,4,NULL,2021,0,AD,AD,msx_sim_1,3538913953,53538913953,53538913953,597715295,NULL,NULL,NULL,NULL,NULL,127,Interworking,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,3538913953,NULL,NULL,sip,NULL,sip,NULL,597715295,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,482,Loop Detected,NULL,NULL,NULL,5,NULL,536.03.680.98,NULL,NULL,NULL,NULL,2021-04-13 12:29:00,2021-04-13T08:29:32,1,EST,NULL,2021-04-13 08:29:00,1618302572,America/New_York,13,2,12,4,2021,True,NULL,1,NULL,NULL,14255335,NULL,NULL,NULL,NULL,Not applicable
